"Item Type","Brand/Manufacture","Vendor","SKU","UPC","Case Barcode","Unit Description","Fullname","Pick Name","Unit Weight(lbs)","Length(in)","Width(in)","Height(in)","Item Description","Additional Description"
"Frozen","SEVIROLI FOODS","DOT","ETFZ-0000-1593","074847000424","","Each","SEVIROLI FOODS CANNOLI SHELLS LARGE Pasta, 2.16-lb. Box (1-1 Each)","SEVIROLI FOODS CANNOLI SHELLS LARGE Pasta, 2.16-lb. Box (1-1 Each)","3.66","15.625","11.625","7","SEVIROLI FOODS CANNOLI SHELLS LARGE Past","a, 2.16-lb. Box (1-1 Each)"
"Frozen","IMPOSSIBLE BURGER","DOT","ETFZ-0000-1594","816697020286","","Each","IMPOSSIBLE BURGER PORK MADE FROMPLANTS GROUND Burger, 2.2-lb. Box (1-6 Case)","IMPOSSIBLE BURGER PORK MADE FROMPLANTS GROUND Burger, 2.2-lb. Box (1-6 Case)","14.1","12","10","5.6","IMPOSSIBLE BURGER PORK MADE FROMPLANTS G","ROUND Burger, 2.2-lb. Box (1-6 Case)"
"Frozen","MONTRACHET","DOT","ETFZ-0000-1595","071448304163","","Each","MONTRACHET Plain Goat  Log Cheese, 2.2-lb. Box (1-2 Case)","MONTRACHET Plain Goat  Log Cheese, 2.2-lb. Box (1-2 Case)","5.3","10.25","6.125","2.5","MONTRACHET Plain Goat  Log Cheese, 2.2-l","b. Box (1-2 Case)"
"Frozen","Bryan","DOT","ETFZ-0000-1596","071421095128","","Each","Bryan FLAME GRILLED CHOPPED BEEF Steak, 2.2-oz. Box (1-165 Case)","Bryan FLAME GRILLED CHOPPED BEEF Steak, 2.2-oz. Box (1-165 Case)","22.057","19.875","13","6.625","Bryan FLAME GRILLED CHOPPED BEEF Steak, ","2.2-oz. Box (1-165 Case)"
"Frozen","HILLSHIRE FARM","DOT","ETFZ-0000-1597","044500313397","","Each","HILLSHIRE FARM FARM HAM Patties, 2.2-oz. Box (1-1 Each)","HILLSHIRE FARM FARM HAM Patties, 2.2-oz. Box (1-1 Each)","12.917","15.188","11.188","4.875","HILLSHIRE FARM FARM HAM Patties, 2.2-oz."," Box (1-1 Each)"
"Frozen","LOS CABOS","DOT","ETFZ-0000-1598","706574431079","","Each","LOS CABOS & GREEN CHILE QUESADILLA Cheese, 2.2-oz. Box (1-60 Case)","LOS CABOS & GREEN CHILE QUESADILLA Cheese, 2.2-oz. Box (1-60 Case)","9.71","19","15.5","3.625","LOS CABOS & GREEN CHILE QUESADILLA Chees","e, 2.2-oz. Box (1-60 Case)"
"Frozen","PERFECT BAR","DOT","ETFZ-0000-1599","855569210223","","Each","PERFECT BAR PERFECT  DARK CHOCOLATE ALMOND Bar, 2.2-oz. Box (1-16 Case)","PERFECT BAR PERFECT  DARK CHOCOLATE ALMOND Bar, 2.2-oz. Box (1-16 Case)","2.25","6.37","4.87","6.92","PERFECT BAR PERFECT  DARK CHOCOLATE ALMO","ND Bar, 2.2-oz. Box (1-16 Case)"
"Frozen","Pillsbury","DOT","ETFZ-0000-1600","094562063464","","Each","Pillsbury Pillsbury(TM) Frozen  Dough Easy Split(TM) Biscuit, 2.2-oz. Box (1-1 Each)","Pillsbury Pillsbury(TM) Frozen  Dough Easy Split(TM) Biscuit, 2.2-oz. Box (1-1 Each)","31.298","18.68","10.62","7.75","Pillsbury Pillsbury(TM) Frozen  Dough Ea","sy Split(TM) Biscuit, 2.2-oz. Box (1-1 Each)"
"Frozen","Pillsbury","DOT","ETFZ-0000-1601","094562311510","","Each","Pillsbury Pillsbury(TM) Frozen  Dough Reduced Sodium Biscuit, 2.2-oz. Box (1-1 Each)","Pillsbury Pillsbury(TM) Frozen  Dough Reduced Sodium Biscuit, 2.2-oz. Box (1-1 Each)","31.298","18.68","10.62","7.75","Pillsbury Pillsbury(TM) Frozen  Dough Re","duced Sodium Biscuit, 2.2-oz. Box (1-1 Each)"
"Frozen","Pillsbury","DOT","ETFZ-0000-1602","094562062528","","Each","Pillsbury Pillsbury(TM) Frozen  Dough Biscuit, 2.2-oz. Box (1-1 Each)","Pillsbury Pillsbury(TM) Frozen  Dough Biscuit, 2.2-oz. Box (1-1 Each)","31.298","18.68","10.62","7.75","Pillsbury Pillsbury(TM) Frozen  Dough Bi","scuit, 2.2-oz. Box (1-1 Each)"
"Frozen","Pillsbury","DOT","ETFZ-0000-1603","094562062504","","Each","Pillsbury Plilsbury(TM) Frozen  Dough Biscuit, 2.2-oz. Box (1-1 Each)","Pillsbury Plilsbury(TM) Frozen  Dough Biscuit, 2.2-oz. Box (1-1 Each)","17.56","16","12","5.12","Pillsbury Plilsbury(TM) Frozen  Dough Bi","scuit, 2.2-oz. Box (1-1 Each)"
"Frozen","Sara Lee","DOT","ETFZ-0000-1604","032100086469","","Each","Sara Lee CHOCOLATE  ICED Cake, 2.25-oz. Box (1-24 Case)","Sara Lee CHOCOLATE  ICED Cake, 2.25-oz. Box (1-24 Case)","6.759","15.9","9.5","4.8","Sara Lee CHOCOLATE  ICED Cake, 2.25-oz. ","Box (1-24 Case)"
"Frozen","CONESTOGA","DOT","ETFZ-0000-1605","041460203201","","Each","CONESTOGA CONESTOGA Biscuit, 2.25-oz. Box (1-144 Case)","CONESTOGA CONESTOGA Biscuit, 2.25-oz. Box (1-144 Case)","21.75","12.5","8.813","6.75","CONESTOGA CONESTOGA Biscuit, 2.25-oz. Bo","x (1-144 Case)"
"Frozen","Otis Spunkmeyer","DOT","ETFZ-0000-1606","013087809913","","Each","Otis Spunkmeyer APPLE/CHERRY/CHEESE TRAYBULK PACK Variety Pack, 2.25-oz. Box (1-84 Case)","Otis Spunkmeyer APPLE/CHERRY/CHEESE TRAYBULK PACK Variety Pack, 2.25-oz. Box (1-84 Case)","14","16.313","12.938","7.5","Otis Spunkmeyer APPLE/CHERRY/CHEESE TRAY","BULK PACK Variety Pack, 2.25-oz. Box (1-84 Case)"
"Frozen","Pillsbury","DOT","ETFZ-0000-1607","094562062368","","Each","Pillsbury Pillsbury(TM) Baked  Easy Split(TM)  Buttermilk Biscuit, 2.25-oz. Box (1-5 Case)","Pillsbury Pillsbury(TM) Baked  Easy Split(TM)  Buttermilk Biscuit, 2.25-oz. Box (1-5 Case)","18.5","16.75","12.37","9.62","Pillsbury Pillsbury(TM) Baked  Easy Spli","t(TM)  Buttermilk Biscuit, 2.25-oz. Box (1-5 Case)"
"Frozen","Pillsbury","DOT","ETFZ-0000-1608","094562062351","","Each","Pillsbury Pillsbury(TM) Baked   Buttermilk Biscuit, 2.25-oz. Box (1-5 Case)","Pillsbury Pillsbury(TM) Baked   Buttermilk Biscuit, 2.25-oz. Box (1-5 Case)","18.5","16.75","12.37","9.62","Pillsbury Pillsbury(TM) Baked   Buttermi","lk Biscuit, 2.25-oz. Box (1-5 Case)"
"Frozen","Pillsbury","DOT","ETFZ-0000-1609","094562323919","","Each","Pillsbury Pillsbury(TM) Baked  Reduced Sodium Easy Split(TM)  Buttermilk Biscuit, 2.25-oz. Box (1-5 Case)","Pillsbury Pillsbury(TM) Baked  Reduced Sodium Easy Split(TM)  Buttermilk Biscuit, 2.25-oz. Box (1-5 Case)","18.5","16.75","12.37","9.62","Pillsbury Pillsbury(TM) Baked  Reduced S","odium Easy Split(TM)  Buttermilk Biscuit, 2.25-oz. Box (1-5 Case)"
"Frozen","PERFECT BAR","DOT","ETFZ-0000-1610","855569210285","","Each","PERFECT BAR PERFECT  ALMOND Butter, 2.3-oz. Box (1-16 Case)","PERFECT BAR PERFECT  ALMOND Butter, 2.3-oz. Box (1-16 Case)","2.75","6.293","4.865","6.365","PERFECT BAR PERFECT  ALMOND Butter, 2.3-","oz. Box (1-16 Case)"
"Frozen","PERFECT BAR","DOT","ETFZ-0000-1611","855569110622","","Each","PERFECT BAR PERFECT  DARK CHOCOLATE CHIP PEANUT Butter, 2.3-oz. Box (1-16 Case)","PERFECT BAR PERFECT  DARK CHOCOLATE CHIP PEANUT Butter, 2.3-oz. Box (1-16 Case)","2.7","6.37","4.87","6.92","PERFECT BAR PERFECT  DARK CHOCOLATE CHIP"," PEANUT Butter, 2.3-oz. Box (1-16 Case)"
"Frozen","CHEF PIERRE","DOT","ETFZ-0000-1612","032100092989","","Each","CHEF PIERRE PIERRE PIE  CREAM Cookie, 2.375-lb. Box (1-4 Case)","CHEF PIERRE PIERRE PIE  CREAM Cookie, 2.375-lb. Box (1-4 Case)","11.24","19.625","10.063","7.875","CHEF PIERRE PIERRE PIE  CREAM Cookie, 2.","375-lb. Box (1-4 Case)"
"Frozen","SNACK'N WAFFLES","DOT","ETFZ-0000-1613","853363000029","","Each","SNACK'N WAFFLES BLUEBERRY CASE Waffles, 2.4-oz. Box (1-96 Case)","SNACK'N WAFFLES BLUEBERRY CASE Waffles, 2.4-oz. Box (1-96 Case)","15.5","18","12","9.5","SNACK'N WAFFLES BLUEBERRY CASE Waffles, ","2.4-oz. Box (1-96 Case)"
"Frozen","SNACK'N WAFFLES","DOT","ETFZ-0000-1614","853363000012","","Each","SNACK'N WAFFLES BUTTERY MAPLE CASE Waffles, 2.4-oz. Box (1-96 Case)","SNACK'N WAFFLES BUTTERY MAPLE CASE Waffles, 2.4-oz. Box (1-96 Case)","15.5","18","12","9.5","SNACK'N WAFFLES BUTTERY MAPLE CASE Waffl","es, 2.4-oz. Box (1-96 Case)"
"Frozen","SNACK'N WAFFLES","DOT","ETFZ-0000-1615","853363000036","","Each","SNACK'N WAFFLES CINNAMON CASE Waffles, 2.4-oz. Box (1-96 Case)","SNACK'N WAFFLES CINNAMON CASE Waffles, 2.4-oz. Box (1-96 Case)","15.5","18","12","9.5","SNACK'N WAFFLES CINNAMON CASE Waffles, 2",".4-oz. Box (1-96 Case)"
"Frozen","BEST MAID","DOT","ETFZ-0000-1616","086478714731","","Each","BEST MAID Crispy IW Marshmallow w/m&m's Bar, 2.4-oz. Box (1-24 Case)","BEST MAID Crispy IW Marshmallow w/m&m's Bar, 2.4-oz. Box (1-24 Case)","4.2","12.062","9.062","5.375","BEST MAID Crispy IW Marshmallow w/m&m's ","Bar, 2.4-oz. Box (1-24 Case)"
"Frozen","Bryan","DOT","ETFZ-0000-1617","053400232684","","Each","Bryan COCKTAIL LINK CHILD NUTRITION Pieces, 2.5-lb. Box (1-4 Case)","Bryan COCKTAIL LINK CHILD NUTRITION Pieces, 2.5-lb. Box (1-4 Case)","10.682","11.562","9.688","5.438","Bryan COCKTAIL LINK CHILD NUTRITION Piec","es, 2.5-lb. Box (1-4 Case)"
"Frozen","ELLSWORTH","DOT","ETFZ-0000-1618","025611880404","","Each","ELLSWORTH BEER BATTERED WHITE CHEDDAR  CURDS Cheese, 2.5-lb. Box (1-4 Case)","ELLSWORTH BEER BATTERED WHITE CHEDDAR  CURDS Cheese, 2.5-lb. Box (1-4 Case)","11","11.938","9.938","6.625","ELLSWORTH BEER BATTERED WHITE CHEDDAR  C","URDS Cheese, 2.5-lb. Box (1-4 Case)"
"Frozen","Harvest Creations","DOT","ETFZ-0000-1619","025753040001","","Each","Harvest Creations CREATIONS BREADED PICKLE  WITHTABASCO Chips, 2.5-lb. Box (1-4 Case)","Harvest Creations CREATIONS BREADED PICKLE  WITHTABASCO Chips, 2.5-lb. Box (1-4 Case)","11.2","13.375","12.125","5.813","Harvest Creations CREATIONS BREADED PICK","LE  WITHTABASCO Chips, 2.5-lb. Box (1-4 Case)"
"Frozen","Mariner Jack","DOT","ETFZ-0000-1620","025753038855","","Each","Mariner Jack BEER BATTERED Shrimp, 2.5-lb. Box (1-4 Case)","Mariner Jack BEER BATTERED Shrimp, 2.5-lb. Box (1-4 Case)","11.2","13.375","12.125","7.438","Mariner Jack BEER BATTERED Shrimp, 2.5-l","b. Box (1-4 Case)"
"Frozen","PAOW","DOT","ETFZ-0000-1621","850023339041","","Each","PAOW PAOW  PROTEIN  STYLE Plant Based, 2.5-lb. Box (1-4 Case)","PAOW PAOW  PROTEIN  STYLE Plant Based, 2.5-lb. Box (1-4 Case)","10.8","15.625","11.625","5.4","PAOW PAOW  PROTEIN  STYLE Plant Based, 2",".5-lb. Box (1-4 Case)"
"Frozen","PILGRIM'S PRIDE","DOT","ETFZ-0000-1622","077013070099","","Each","PILGRIM'S PRIDE PRIDE REVO POPCORN Chicken, 2.5-lb. Box (1-8 Case)","PILGRIM'S PRIDE PRIDE REVO POPCORN Chicken, 2.5-lb. Box (1-8 Case)","21.59","15.68","11.68","9.5","PILGRIM'S PRIDE PRIDE REVO POPCORN Chick","en, 2.5-lb. Box (1-8 Case)"
"Frozen","SEVIROLI FOODS","DOT","ETFZ-0000-1623","074847183967","","Each","SEVIROLI FOODS LOBSTER Pasta, 2.5-lb. Box (1-2 Case)","SEVIROLI FOODS LOBSTER Pasta, 2.5-lb. Box (1-2 Case)","6","12.375","9.938","4.25","SEVIROLI FOODS LOBSTER Pasta, 2.5-lb. Bo","x (1-2 Case)"
"Frozen","SEVIROLI FOODS","DOT","ETFZ-0000-1624","074847751203","","Each","SEVIROLI FOODS PASTA MANICOTTI Cheese, 2.5-lb. Box (1-4 Case)","SEVIROLI FOODS PASTA MANICOTTI Cheese, 2.5-lb. Box (1-4 Case)","11","16.306","9.869","5.112","SEVIROLI FOODS PASTA MANICOTTI Cheese, 2",".5-lb. Box (1-4 Case)"
"Frozen","SEVIROLI FOODS","DOT","ETFZ-0000-1625","074847183721","","Each","SEVIROLI FOODS PASTA RAVIOLI LARGE ROUND SPINACH Cheese, 2.5-lb. Box (1-2 Case)","SEVIROLI FOODS PASTA RAVIOLI LARGE ROUND SPINACH Cheese, 2.5-lb. Box (1-2 Case)","6","12","8","6","SEVIROLI FOODS PASTA RAVIOLI LARGE ROUND"," SPINACH Cheese, 2.5-lb. Box (1-2 Case)"
"Frozen","SEVIROLI FOODS","DOT","ETFZ-0000-1626","074847182356","","Each","SEVIROLI FOODS RAVIOLI  & GARLIC Shrimp, 2.5-lb. Box (1-2 Case)","SEVIROLI FOODS RAVIOLI  & GARLIC Shrimp, 2.5-lb. Box (1-2 Case)","6","12.438","9.938","4.188","SEVIROLI FOODS RAVIOLI  & GARLIC Shrimp,"," 2.5-lb. Box (1-2 Case)"
"Frozen","SWEET SENSATIONS","DOT","ETFZ-0000-1627","840055100382","","Each","SWEET SENSATIONS WAFFLE CUT SWEET POTATO Fries, 2.5-lb. Box (1-6 Case)","SWEET SENSATIONS WAFFLE CUT SWEET POTATO Fries, 2.5-lb. Box (1-6 Case)","16.086","15.75","11.75","7.5","SWEET SENSATIONS WAFFLE CUT SWEET POTATO"," Fries, 2.5-lb. Box (1-6 Case)"
"Frozen","TYSON FOODS INC.","DOT","ETFZ-0000-1628","023700052903","","Each","TYSON FOODS INC. FOODS INC. BONELESS & SKINLESS Chicken Breast, 2.5-lb. Box (1-12 Case)","TYSON FOODS INC. FOODS INC. BONELESS & SKINLESS Chicken Breast, 2.5-lb. Box (1-12 Case)","32.656","23.5","15.625","8.375","TYSON FOODS INC. FOODS INC. BONELESS & S","KINLESS Chicken Breast, 2.5-lb. Box (1-12 Case)"
"Frozen","UNCUT","DOT","ETFZ-0000-1629","850335008055","","Each","UNCUT BEEF TIPS COOKED Plant Based, 2.5-lb. Box (1-4 Case)","UNCUT BEEF TIPS COOKED Plant Based, 2.5-lb. Box (1-4 Case)","10.8","13.454","6.238","6.181","UNCUT BEEF TIPS COOKED Plant Based, 2.5-","lb. Box (1-4 Case)"
"Frozen","UNCUT","DOT","ETFZ-0000-1630","850335009144","","Each","UNCUT PLANT BASED   GROUND UNCOOKED Burger, 2.5-lb. Box (1-4 Case)","UNCUT PLANT BASED   GROUND UNCOOKED Burger, 2.5-lb. Box (1-4 Case)","10.8","13.506","6.22","6.238","UNCUT PLANT BASED   GROUND UNCOOKED Burg","er, 2.5-lb. Box (1-4 Case)"
"Frozen","UNCUT","DOT","ETFZ-0000-1631","850335008024","","Each","UNCUT PLANT BASED  CHUNK COOKED Chicken, 2.5-lb. Box (1-4 Case)","UNCUT PLANT BASED  CHUNK COOKED Chicken, 2.5-lb. Box (1-4 Case)","10.8","13.386","6.456","6.457","UNCUT PLANT BASED  CHUNK COOKED Chicken,"," 2.5-lb. Box (1-4 Case)"
"Frozen","UNCUT","DOT","ETFZ-0000-1632","850335008079","","Each","UNCUT CHORIZO GROUND UNCOOKED Plant Based, 2.5-lb. Box (1-4 Case)","UNCUT CHORIZO GROUND UNCOOKED Plant Based, 2.5-lb. Box (1-4 Case)","10.8","13","5.75","5.75","UNCUT CHORIZO GROUND UNCOOKED Plant Base","d, 2.5-lb. Box (1-4 Case)"
"Frozen","UNCUT","DOT","ETFZ-0000-1633","850335008086","","Each","UNCUT PULLED PORK COOKED Plant Based, 2.5-lb. Box (1-4 Case)","UNCUT PULLED PORK COOKED Plant Based, 2.5-lb. Box (1-4 Case)","10.8","13.507","6.214","6.26","UNCUT PULLED PORK COOKED Plant Based, 2.","5-lb. Box (1-4 Case)"
"Frozen","UNCUT","DOT","ETFZ-0000-1634","850335009106","","Each","UNCUT SAUSAGE GROUND UNCOOKED Plant Based, 2.5-lb. Box (1-4 Case)","UNCUT SAUSAGE GROUND UNCOOKED Plant Based, 2.5-lb. Box (1-4 Case)","10.8","13.462","6.122","6.214","UNCUT SAUSAGE GROUND UNCOOKED Plant Base","d, 2.5-lb. Box (1-4 Case)"
"Frozen","BIG CITY REDS","DOT","ETFZ-0000-1635","078305818962","","Each","BIG CITY REDS Reds Fully Cooked Sausage, 2.5-lb. Box (1-24 Case)","BIG CITY REDS Reds Fully Cooked Sausage, 2.5-lb. Box (1-24 Case)","11","15.375","11.375","4.5","BIG CITY REDS Reds Fully Cooked Sausage,"," 2.5-lb. Box (1-24 Case)"
"Frozen","Minor's","DOT","ETFZ-0000-1636","074826106048","","Each","Minor's DISCONTINUED  Lemon Wine  GlutenFree Sauce, 2.5-lb. Box (1-4 Case)","Minor's DISCONTINUED  Lemon Wine  GlutenFree Sauce, 2.5-lb. Box (1-4 Case)","11.5","13.45","13.3","4.45","Minor's DISCONTINUED  Lemon Wine  Gluten","Free Sauce, 2.5-lb. Box (1-4 Case)"
"Frozen","Mrs. Friday's","DOT","ETFZ-0000-1637","041338574464","","Each","Mrs. Friday's MRS.  COCONUT Shrimp, 2.5-lb. Box (1-4 Case)","Mrs. Friday's MRS.  COCONUT Shrimp, 2.5-lb. Box (1-4 Case)","11.92","11.89","10.63","9.09","Mrs. Friday's MRS.  COCONUT Shrimp, 2.5-","lb. Box (1-4 Case)"
"Frozen","SIMPLOT","DOT","ETFZ-0000-1638","071179048589","","Each","SIMPLOT Simplot  Cilantro Lime  &  Fire-Roasted Corn Fiesta Rice, 2.5-lb. Box (1-6 Case)","SIMPLOT Simplot  Cilantro Lime  &  Fire-Roasted Corn Fiesta Rice, 2.5-lb. Box (1-6 Case)","16.25","13.375","12","7.125","SIMPLOT Simplot  Cilantro Lime  &  Fire-","Roasted Corn Fiesta Rice, 2.5-lb. Box (1-6 Case)"
"Frozen","SIMPLOT ROASTWORKS","DOT","ETFZ-0000-1639","071179677727","","Each","SIMPLOT ROASTWORKS Simplot  Roasted Vegetables and  Blend Pasta, 2.5-lb. Box (1-6 Case)","SIMPLOT ROASTWORKS Simplot  Roasted Vegetables and  Blend Pasta, 2.5-lb. Box (1-6 Case)","16.25","16","11.625","7.625","SIMPLOT ROASTWORKS Simplot  Roasted Vege","tables and  Blend Pasta, 2.5-lb. Box (1-6 Case)"
"Frozen","APHRODITE DIVINE CONFECTIONS","DOT","ETFZ-0000-1640","699627025215","","Each","APHRODITE DIVINE CONFECTIONS DOUBLE CHOCOLATE CHIP  DOUGH PUCK Cookie, 2.5-oz. Box (1-60 Case)","APHRODITE DIVINE CONFECTIONS DOUBLE CHOCOLATE CHIP  DOUGH PUCK Cookie, 2.5-oz. Box (1-60 Case)","10.375","15.25","9.25","5.5","APHRODITE DIVINE CONFECTIONS DOUBLE CHOC","OLATE CHIP  DOUGH PUCK Cookie, 2.5-oz. Box (1-60 Case)"
"Frozen","APHRODITE DIVINE CONFECTIONS","DOT","ETFZ-0000-1641","699627025277","","Each","APHRODITE DIVINE CONFECTIONS PARTY  DOUGH PUCK Cookie, 2.5-oz. Box (1-60 Case)","APHRODITE DIVINE CONFECTIONS PARTY  DOUGH PUCK Cookie, 2.5-oz. Box (1-60 Case)","10.375","15.25","9.25","5.5","APHRODITE DIVINE CONFECTIONS PARTY  DOUG","H PUCK Cookie, 2.5-oz. Box (1-60 Case)"
"Frozen","APHRODITE DIVINE CONFECTIONS","DOT","ETFZ-0000-1642","699627025086","","Each","APHRODITE DIVINE CONFECTIONS SUGAR  DOUGH PUCK Cookie, 2.5-oz. Box (1-60 Case)","APHRODITE DIVINE CONFECTIONS SUGAR  DOUGH PUCK Cookie, 2.5-oz. Box (1-60 Case)","10.375","15.25","9.25","5.5","APHRODITE DIVINE CONFECTIONS SUGAR  DOUG","H PUCK Cookie, 2.5-oz. Box (1-60 Case)"
"Frozen","LOS CABOS","DOT","ETFZ-0000-1643","706574778693","","Each","LOS CABOS E/CH/PT/SAU/GC Wrap, 2.5-oz. Box (1-72 Case)","LOS CABOS E/CH/PT/SAU/GC Wrap, 2.5-oz. Box (1-72 Case)","12.49","19","15.5","3.625","LOS CABOS E/CH/PT/SAU/GC Wrap, 2.5-oz. B","ox (1-72 Case)"
"Frozen","LOS CABOS","DOT","ETFZ-0000-1644","706574978611","","Each","LOS CABOS EGG & BREAKFAST WRAP Cheese, 2.5-oz. Box (1-72 Case)","LOS CABOS EGG & BREAKFAST WRAP Cheese, 2.5-oz. Box (1-72 Case)","12.71","19","15.5","3.625","LOS CABOS EGG & BREAKFAST WRAP Cheese, 2",".5-oz. Box (1-72 Case)"
"Frozen","LOS CABOS","DOT","ETFZ-0000-1645","706574978673","","Each","LOS CABOS EGG &  SAUSAGE CRUMBLE TURKEY Cheese, 2.5-oz. Box (1-72 Case)","LOS CABOS EGG &  SAUSAGE CRUMBLE TURKEY Cheese, 2.5-oz. Box (1-72 Case)","12.71","19","15.5","3.625","LOS CABOS EGG &  SAUSAGE CRUMBLE TURKEY ","Cheese, 2.5-oz. Box (1-72 Case)"
"Frozen","LOS CABOS","DOT","ETFZ-0000-1646","706574994406","","Each","LOS CABOS SHREDDED BEEF Tamale, 2.5-oz. Box (1-120 Case)","LOS CABOS SHREDDED BEEF Tamale, 2.5-oz. Box (1-120 Case)","21.29","10.25","10.25","10.5","LOS CABOS SHREDDED BEEF Tamale, 2.5-oz. ","Box (1-120 Case)"
"Frozen","Mexican Original","DOT","ETFZ-0000-1647","023700011077","","Each","Mexican Original TORTILLA PRESSED  SHELF STABLE Flour, 2.5-oz. Box (1-144 Case)","Mexican Original TORTILLA PRESSED  SHELF STABLE Flour, 2.5-oz. Box (1-144 Case)","24.034","22.188","11.562","6.125","Mexican Original TORTILLA PRESSED  SHELF"," STABLE Flour, 2.5-oz. Box (1-144 Case)"
"Frozen","Oberto","DOT","ETFZ-0000-1648","810020630203","","Each","Oberto PARMA SALAME FONTINELLA Cheese, 2.5-oz. Box (1-12 Case)","Oberto PARMA SALAME FONTINELLA Cheese, 2.5-oz. Box (1-12 Case)","2.9","10.43","9.84","3.94","Oberto PARMA SALAME FONTINELLA Cheese, 2",".5-oz. Box (1-12 Case)"
"Frozen","Oberto","DOT","ETFZ-0000-1649","810020630142","","Each","Oberto SALAME BREADSTICKS GRANA PADANO Cheese, 2.5-oz. Box (1-24 Case)","Oberto SALAME BREADSTICKS GRANA PADANO Cheese, 2.5-oz. Box (1-24 Case)","5.4","10.43","10.04","6.5","Oberto SALAME BREADSTICKS GRANA PADANO C","heese, 2.5-oz. Box (1-24 Case)"
"Frozen","PERFECT BAR","DOT","ETFZ-0000-1650","855569110523","","Each","PERFECT BAR PERFECT  COCONUT PEANUT Butter, 2.5-oz. Box (1-16 Case)","PERFECT BAR PERFECT  COCONUT PEANUT Butter, 2.5-oz. Box (1-16 Case)","2.97","6.293","4.865","6.365","PERFECT BAR PERFECT  COCONUT PEANUT Butt","er, 2.5-oz. Box (1-16 Case)"
"Frozen","PERFECT BAR","DOT","ETFZ-0000-1651","855569110288","","Each","PERFECT BAR PERFECT  PEANUT Butter, 2.5-oz. Box (1-16 Case)","PERFECT BAR PERFECT  PEANUT Butter, 2.5-oz. Box (1-16 Case)","2.92","6.37","4.87","6.92","PERFECT BAR PERFECT  PEANUT Butter, 2.5-","oz. Box (1-16 Case)"
"Frozen","Philadelphia","DOT","ETFZ-0000-1652","021000062888","","Each","Philadelphia CREAM CHEESE DIP CHIVE & ONION Bagel Chips, 2.5-oz. Box (1-48 Case)","Philadelphia CREAM CHEESE DIP CHIVE & ONION Bagel Chips, 2.5-oz. Box (1-48 Case)","12.332","15.875","13.313","11.75","Philadelphia CREAM CHEESE DIP CHIVE & ON","ION Bagel Chips, 2.5-oz. Box (1-48 Case)"
"Frozen","Philadelphia","DOT","ETFZ-0000-1653","021000062871","","Each","Philadelphia CREAM CHEESE DIP STRAWBERRY SNACKS Bagel Chips, 2.5-oz. Box (1-48 Case)","Philadelphia CREAM CHEESE DIP STRAWBERRY SNACKS Bagel Chips, 2.5-oz. Box (1-48 Case)","12.332","15.875","13.313","11.75","Philadelphia CREAM CHEESE DIP STRAWBERRY"," SNACKS Bagel Chips, 2.5-oz. Box (1-48 Case)"
"Frozen","Sara Lee","DOT","ETFZ-0000-1654","032100086407","","Each","Sara Lee ICED Brownie, 2.5-oz. Box (1-24 Case)","Sara Lee ICED Brownie, 2.5-oz. Box (1-24 Case)","6.06","15.81","9.5","3.63","Sara Lee ICED Brownie, 2.5-oz. Box (1-24"," Case)"
"Frozen","RICH'S","DOT","ETFZ-0000-1655","049800162808","","Each","RICH'S DOUGH Biscuit, 2.5-oz. Box (1-216 Case)","RICH'S DOUGH Biscuit, 2.5-oz. Box (1-216 Case)","35.556","15.813","11.563","9.875","RICH'S DOUGH Biscuit, 2.5-oz. Box (1-216"," Case)"
"Frozen","OLD FASHIONED KITCHEN","DOT","ETFZ-0000-1656","041641101012","","Each","OLD FASHIONED KITCHEN BLINTZ Cheese, 2.5-oz. Box (1-72 Case)","OLD FASHIONED KITCHEN BLINTZ Cheese, 2.5-oz. Box (1-72 Case)","11.5","15.37","7.61","4.12","OLD FASHIONED KITCHEN BLINTZ Cheese, 2.5","-oz. Box (1-72 Case)"
"Frozen","HOPE'S COUNTRY FRESH COOKIES","DOT","ETFZ-0000-1657","081898251019","","Each","HOPE'S COUNTRY FRESH COOKIES ALL  CHOCOLATE CHIP COOKIE DOUGH ( Butter, 2.5-oz. Box (1-128 Case)","HOPE'S COUNTRY FRESH COOKIES ALL  CHOCOLATE CHIP COOKIE DOUGH ( Butter, 2.5-oz. Box (1-128 Case)","21.25","14.5","9.5","8.25","HOPE'S COUNTRY FRESH COOKIES ALL  CHOCOL","ATE CHIP COOKIE DOUGH ( Butter, 2.5-oz. Box (1-128 Case)"
"Frozen","HOPE'S COUNTRY FRESH COOKIES","DOT","ETFZ-0000-1658","081898251088","","Each","HOPE'S COUNTRY FRESH COOKIES ALL  CHOCOLATE CHUNK COOKIE DOUGH ( Butter, 2.5-oz. Box (1-128 Case)","HOPE'S COUNTRY FRESH COOKIES ALL  CHOCOLATE CHUNK COOKIE DOUGH ( Butter, 2.5-oz. Box (1-128 Case)","21.25","14.5","9.5","8.25","HOPE'S COUNTRY FRESH COOKIES ALL  CHOCOL","ATE CHUNK COOKIE DOUGH ( Butter, 2.5-oz. Box (1-128 Case)"
